,01001,02002,02003,03004,04005,05006,06007,07008,08009,09010,10011,10012,13013,13014,13015,13016,13017,13018,13019,15020,15021,16022,17023,17024,17025,17026,17027,18028,19029,20030,21031,22032,23033,24034,24035,25036,25037,26038,26039,26040,26041,26042,26043,26044,27045,28046,29047,30048,31049,31050,31051,31052,31053,32054,32055,32056,32057,33058,33059,34060,35061,35062,35063,36064,36065,37066,37067,37068,37069,37071,39072,39073,39074,40075,40076,40077,40078,40079,40080,41081,41082,42083,42084,43085,44086,45087,46088,47089,51090,51091,52092,53093,54094,55095,55096,56097,58098,59099,60100,61101,63102,66103,67104,68105,70106,72107,73108,74109,74110,75111,76112,78113,79114,80115,82116,84117,85118,86119,88120,91121,92122,93123
09010,0,0,0,0,0,0,0,0,0,357570.7428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643715.4393,34584.36732,2041.746507,16738.00365,7923.778355,80575.23761,0,0,0,0,0,0,0,0,39159.40967,46482.80042,9448.170588,356788.2657,25948.25849,551782.6261,5599348.292,97750.10878,85579.65075,47554.57127,5796.553345,60439.97779,7529.420348,48356.16196,5720.754426,3559.376811,10169.80563,819.3454615,10208.43983,17200.1156,52914.94374,56710.90032,648.4944875,0,0,16949.92728,0,2051.855651,13293.67904,0,0,1665.707668,0,34525.25066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47741.51719,0,8536.767296,19173.37338,0,0,0,0,0.020877864,0,0,0,0
10011,0,0,0,31117.39415,22397.99152,0,0,19.75712932,638.3702794,864.1353416,9666.454627,0,0,0,0,0,0,0,98320.89516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1193919.063,37697.54258,5097.459288,9091.968545,13437.66962,23524.6783,3111.693061,14291.48786,0,0,0,2521.272303,2719.966893,952.0685565,1692.311522,959.1669756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1792.43957,0,327.1968958,0,356.8938411,721.7286528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.23905919,0,0,0,0,490.960463,0,0,0,0,0,0,0
10012,22450.42597,0,2991.641512,0,0,4701.51249,28956.90466,2634.357598,3264.859301,5501.975551,462.5259759,762540.9107,1175.575837,13638.17905,1607.897251,3338.895322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2514.776736,0,0,645430.2956,727860.7694,10108.16939,15021.54997,35851.76713,67732.33219,43334.04761,6300.824686,0,0,0,798107.2094,509354.7535,814773.3436,454741.7409,560377.2804,285247.8594,176777.6301,318929.4276,37973.22529,225756.8569,14069.2723,133153.8028,12446.7396,10771.34958,51414.86763,4961.562719,16284.31225,4921.331329,3300.658174,8962.713888,661.1908489,1825.48558,2659.56507,1340.093726,15141.69677,1287.902668,0,0,26063.33047,0,132.0095749,4361.18814,161.6158887,55393.45811,720.9986332,0,10512.2063,0,1623.367618,6800809.585,13430.7803,78764.92072,419.1654316,12.66905619,229.7772685,0,0,45.65552389,705.4778066,0,0,0,0,0,0,0,0,22454.0589,0,0,0,1228.446911,9608.615096,5605.126966,1026.734779,5885.229856,13819.25564,26768.65366,5312.288088,570.396319,3062.686542,311.2034881,7.307562316,11064.71798
13013,759873.0315,1021.799046,0,2387732.996,129313.396,49619.46581,0,0,0,0,0,0,158406.1873,625472.9319,5560.083057,0.243093868,8116.356137,23856.52346,1317163.931,678538.4023,39760.64566,0,0,0,0,0,0,0,0,0,0,8160.767531,0,0,0,0,0,0,0,2838.187975,0,143.7180458,10102.26335,0,3041.292539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.43614466,188.3070532,591.3110399,2286.791201,0,0,4928.470381,0,0,0,75046.31641,5131.918114,639823.5432,0,0,0,1.764033598,966.5052229,365.186946,3334.340821,300.5937735,105.9969566,243.1896518,448.4755615,8814.235879,48352.17279,204.5771787,528.5753762,186.8501987,56.83421586,4753.108517,0
13014,343443.2626,6489.728075,0,9314575.156,1846891.836,253711.8636,0,0,0,0,0,0,4266.084396,421212.822,2062.315005,848.8581126,13442.76163,15014.06172,3082.674264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372.424848,0.179726881,6.769055283,684.312466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.6823735,733.9867782,270.5051125,0,0,0,6939.129161,142.4914824,0,0,42415.39023,1699.056462,614.427756,0,0,0,511.3453767,2800.378016,409.619218,598.2571356,32.06326265,0,0,2006.304698,2205.338964,24687.8167,221.2116794,0,183.4374964,0,1045.431273,0
13015,9034.631115,10622.89388,0,417625.9808,62794.90096,44373.98056,0,0,0,0,0,0,29909.83474,66097.89904,2328531.863,4970.024433,62641.89058,32771.83373,2694260.437,0,24589.17437,0,0,0,0,0,0,0,0,0,0,5145.51833,0,0,0,0,0,0,0,1497.109974,101147.0824,8610.576493,91284.21383,240822.5977,315822.6972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1035.717535,189.2193519,790.4435535,1078.939353,0,0,7181.405841,0,0,0.092833861,125788.7712,5995.018576,1187382.099,0,0,0,23.38673656,1050.048482,358.7366329,1731.302705,341.0154275,50.95606567,114.2615717,14644.77318,16094.73763,133886.0049,2365.680767,3014.726279,7313.76987,766.5176003,4599.044603,0
13016,0,0,0,0,0,0,0,0,0,0,0,0,488.7262374,6087.312566,111.6324926,290875.7214,10750.00145,15559.14052,1111526.132,43924.19957,596267.9536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389.1900876,24.62828482,614.4949,13.77875316,991.7905342,391.0289589,329.9106711,120267.0887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.21176838,4334.557546,0,251.7691597,99.64388453,10.77298266,0,0,10.89753436,0,0,127.9989207,9082.447173,1683.761871,193626.0736,0,0,0,0.921462245,150.0147905,185.9017373,979.7326331,248.8804239,0,0,2863.578792,2829.027621,14225.15569,1597.689456,53.43793358,0,13.07199021,1457.774571,0
13017,0,0,0,0,0,0,0,0,0,0,0,0,0,23514.74326,0,0,464780.3684,2525.068879,495975.5898,385.8374293,233.9389721,0,0,0,0,0,0,0,2427186.81,0,0,0,0,0,0,0,0,0,0,0,609.1742741,1212.335457,22619.02572,129107.8587,48665.59796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986.1409267,19177.37509,0,0,0,0,0,0,15802.82644,163108.6552,3071330.923,0,0,0,0,8159.275683,321.6343749,907.2661411,48.85935938,0,0,9707.637295,56027.72958,93717.47421,4639.789023,1155.407213,13300.10339,846.3283402,19445.41401,0
13018,0,0,0,0,0,999.8445915,0,0,0,0,0,0,0,699777.5091,0,0,0,255188.0923,167570.9643,288.7200733,460.9739063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.0454953,3.716852267,106.5631984,3.286514902,22949.26598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101500.5245,0,0,0,0,0,0,0,0,0,505.7046578,2347.28046,0,0,1439.889525,0,0,1114.711897,4550.877761,30496.1444,1466663.903,0,0,0,0,5783.235573,289.7898589,1554.023054,131.6002594,0,0,1801.194435,14441.97673,19979.69652,1550.53339,246.004593,6225.545022,117.5621723,41371.95131,0
13019,0,0,0,0,0,17235.79321,0,0,0,0,0,0,0,896029.7713,0,2717.422259,231340.5848,151053.9423,2160481.718,69453.18296,285360.6949,625.8351839,31275.9464,568.9449953,85.84826603,587.860777,2449.94251,7346.350856,40.57410684,1748.845477,0,0,0,0,0,0,0,0,0,58548.31799,104.8113877,583.1740336,12035.13776,965.8207124,213467.4675,2008.430331,31.5252404,173.3028458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.21676535,2698.558896,14964.18782,1954.076838,17674.47852,136618.7555,0,0,191.138205,0,0,9726.59096,39518.80017,42547.24966,1737964.19,0,0,0,0,139558.3279,1718.609667,3190.330841,2019.350734,411.6633587,923.2401845,11510.82855,55172.13658,158315.1174,3173.13891,777.5490662,15084.41955,180.348002,109628.017,0
15020,16729.90099,2500.841146,0,10147.12542,3020.233166,9777.031538,0,0,0,0,0,0,0,0,0,0,1928.659043,3470.292496,34523.5989,714432.5633,24865.12617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606.3171602,5147.601231,17468.76843,2484.39406,42259.33721,108079.3082,67179.77268,2489.667024,0,1796.017814,0,238.2951903,327.895051,621.9326052,14.27126044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.4334162,0,0,111.1303528,0,0,0,0,246055.8375,0,0,0,222.0949925,2406.011703,16184.51082,0,0,153.8408064,0,0,0,27829.63056,945533.6625,2693074.035,9358.436313,594.2686834,887.7845174,0,13444.01649,498.0877265,1642.96441,722.469477,3907.641692,8776.614825,12192.14294,684412.6693,63706.64912,92882.62152,170.55513,25846.74875,55.09082762,201115.0298,0
15021,0,0,0,0,0,2685.963833,3939.508632,14028.16201,0,6181.968819,0,0,0,0,0,0,14863.25273,295.0003203,83575.0644,2160.202527,463719.9504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.19836389,14987.61632,33137.20812,2094.924587,624.9754474,43437.24787,0,0,149.90531,0,0,7614.665555,9289.445874,538490.3369,1585329.194,0,0,0,125.4818947,5451.945607,1498.307593,1616.824485,620.28676,382.8201831,858.6020962,23978.35387,21223.2951,73743.68467,2523.7767,143.0508323,39573.7052,380.889934,231992.1992,0
16022,0,0,0,0,0,17238.01143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1629424.538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15687.29226,239.4531769,0,1665.800674,0,0,131.175871,0,0,6560.612675,1623413.186,132018.3759,1689252.891,0,0,0,56.41595191,3238.4435,205.0363432,3926.652665,730.1846501,1138.61959,2554.417959,2723.235029,54967.29218,0,1473.805727,206.1102698,51892.70209,18.03198311,319124.876,0
17023,3845.77313,353.978317,1618.582945,603.6486349,3827.389155,51370.16598,4258.121745,6071.962968,1302.714834,2725.915201,223.3917597,2224.005354,5116.169653,290.264399,89.6710599,1943.603241,196.8557407,437.4690201,2566.82204,736.8145605,3047.236839,1491.018635,13078287.29,82892.71951,102936.0855,2564354.173,5678255.115,8641307.144,740949.4261,28864.64371,181540.2706,39975.53576,9873.586239,29427.67578,329878.9985,2391.61425,766.9388407,9597.442896,2395.172092,1013.193222,19569.06406,3874.699432,57677.37643,1390.166318,32852.1041,45084.10686,88900.21305,84734.23294,54393.57089,24221.97613,4049.791468,2650.195475,132372.4034,379.0853188,293.0086502,1227.046816,371.0724452,5287.077598,1506.911106,21350.86085,4469.308671,5982.674893,60677.36124,1899.607692,535234.5492,1991.94512,4643.805699,48356.92732,1550.302002,6296.936458,1315.230658,2505.343811,13091.17966,3055.658761,1127.683537,206.3154981,97533.39025,1182.799743,1541.876336,12385.26905,581.6948441,487512.9791,352127.5923,0,8135.412711,330.4834024,838.1668775,392476.2665,17902.95342,8329.809266,286.8771085,489.2762058,451.7023672,608.4285345,38.17429892,61.69145028,49576.19126,5593.26896,66182.02068,0.264684644,7138.50338,6452.073347,31124.19938,6747.822976,741.6986513,1046.119925,846.3511812,17990.59751,270.8555798,1699.137459,290.4113478,1305.623823,2928.097804,19053.06197,3249005.358,130852.4583,152678.503,324.7190666,17609.67945,62.0001205,5893.722552,3281733.49
17024,239.6338797,92.02836483,462.447135,55.16093515,0,59717.74394,189.9284447,21742.23707,30.61345728,406.6979714,0.057208605,0,77.30990591,0.004189948,0.007756186,0,0.191432802,1.47848E-05,37.52089142,534.9493997,189.0089372,963.5441224,192256.5021,1244811.486,91373.10058,679280.2209,992109.2189,2896362.287,81181.49255,265.0067259,4066.705051,24761.23831,354.5779863,3855.458255,144466.199,0,0,112.801661,148.8182632,0,0,107.9654382,694.8838525,31.26324803,0,2681.371259,0,20141.40723,132.2320791,505.612852,89.24968163,0.012623488,36.24790177,0,0,0,0,692.4840039,154.9954704,20038.85864,25.91399952,1061.490422,3929.155986,0,239.9807973,125.4502721,4135.091288,276.8647716,0,127.0945367,25.26297723,18.20556079,48.56327969,75.46982087,400.8075274,73.3330875,22903.8377,390.6919904,36.67014535,3263.949962,0.01273987,84857.13105,2832.9881,0,43.69498068,0.275332642,0.018604154,177823.33,1597.73698,899.3225903,8831.372399,28.14864898,549.5766665,90.2772724,0,0,1001.757438,0,98.73380756,1831.731393,2660.423833,616.7224074,0,5508.560291,387.815174,94.06862337,195.445781,18051.87816,25.50904458,56065.48212,2093.166739,50.28998659,112.7666032,2453.999415,97.41248003,38173.23737,2618.928934,74.19299416,40781.60182,16.38516138,16804.37785,145389.429
17025,4607.006398,946.9306815,5.31364746,663.7271593,7197.170834,2075.593622,2904.77203,14.82692299,5.370746777,363.27189,625.1397086,720.4462137,628.1678148,194.6789663,1291.151174,87.13187621,36.12668764,0.076824588,321.0246398,881.2189655,102.9538666,1621.684622,255416.5992,58099.55035,2242353.346,460128.3617,402317.7499,2722926.311,5835.418636,144.5935439,3372.858968,205008.3739,1809.588703,2.173522279,11972.49003,0,0,26.35314829,34.15265467,0,0,46.90277173,46.51421456,5.53067764,939.1154201,1727.574116,236.6268217,2893.780705,183.2738408,10895.98442,12.22911594,19.95272202,63.78136834,0.359963436,0.415146815,60.65591985,7.358656707,140.8094743,51.77388975,32473.80187,3.802501473,94.36414768,1524.747844,93.53721139,360.7012333,110.5938567,1333.895329,1687.506289,109.8144353,357.2746529,107.4510986,34.82726804,175.9781445,15.96069377,87.68598989,16.04326727,4206.83797,79.78107632,9.067418771,5496.871871,42.08487057,257034.9486,98919.15806,0,126.2100377,0.25116743,28.80995608,49567.76178,1688.29477,505.2918336,8.2424262,0,184.4392349,0.839395279,0,0,475.1220705,4.478576425,81.46741261,2043.578219,3083.605017,360.9247337,0,0,0,27.97524232,218.0160418,556.1024557,0,164.7483712,210.9905172,195.1173862,437.5310932,0,354312.1521,3607.960762,154.4194872,2.175319537,7803.625417,0.09638258,1.925585646,6476.941409
17026,3804.043071,4001.186339,8230.620413,0,0,2931.739191,14651.72287,35614.31634,2704.641259,1754.557174,294.3241813,3202.192546,47813.251,1666.048221,254.2714219,1898.905775,141.5701485,167.0578055,10380.37346,820.8856579,6050.777148,228.4386426,35935.49191,189652.8107,26790.80228,541109.2983,245891.5294,1593928.261,270998.8641,5707.01474,209015.9231,90752.08391,45094.8206,4447.099773,190304.3895,1852.989541,127.1716492,4814.746489,7192.910972,445.532925,10617.82343,4533.089806,9573.443333,414.436697,24274.25578,8055.160647,65350.74463,41046.74916,6013.619021,4701.909928,1050.559552,984.8898204,6352.484282,77.73836073,645.2558802,5016.023996,462.3919396,8111.534735,24061.53888,65227.01076,573.8054839,934.1244224,18107.5474,306.0768122,18699.97762,2562.145869,29234.2418,37683.16996,3683.64967,18220.76697,3364.72529,6085.107748,15990.93415,41.35191781,267.2150488,48.89000294,56147.93155,285.3381183,2619.26305,8252.552677,2066.139493,351027.1264,98632.01104,0,2347.920206,158.0161605,355.4142197,223.6644275,6699.075512,896.9677968,1096.815932,843.141739,16748.70811,3349.994017,619.6144005,0,0,14518.93349,86.01034575,6616.116414,39374.52327,19306.74592,59709.32157,3500.015757,0,767.9471568,1686.110262,6423.20903,2300.194451,848.802401,928.2779313,4.883290675,10.94990317,7979.519802,95212.70152,32553.68367,7724.476703,34.84388335,32379.74268,145.455049,7246.395574,4237.52798
